LapNumber,Driver,DriverNumber,Team,Position,LapTime,IsPersonalBest,Sector1Time,Sector2Time,Sector3Time,Compound,PitInTime,PitOutTime,PitStopDuration,FinishingPosition,GridPosition,FinalStatus,Season,RaceName,RaceType
1.0,HAM,44,Mercedes,1.0,0 days 00:01:17.881000,False,,0 days 00:00:37.964000,0 days 00:00:16.858000,SUPERSOFT,,,,1.0,1.0,Finished,2018,GP São Paulo,historica
2.0,HAM,44,Mercedes,1.0,0 days 00:01:14.771000,True,0 days 00:00:19.357000,0 days 00:00:38.576000,0 days 00:00:16.838000,SUPERSOFT,,,,1.0,1.0,Finished,2018,GP São Paulo,historica
3.0,HAM,44,Mercedes,1.0,0 days 00:01:13.987000,True,0 days 00:00:19.319000,0 days 00:00:37.823000,0 days 00:00:16.845000,SUPERSOFT,,,,1.0,1.0,Finished,2018,GP São Paulo,historica
4.0,HAM,44,Mercedes,1.0,0 days 00:01:14.101000,False,0 days 00:00:18.875000,0 days 00:00:38.433000,0 days 00:00:16.793000,SUPERSOFT,,,,1.0,1.0,Finished,2018,GP São Paulo,historica
5.0,HAM,44,Mercedes,1.0,0 days 00:01:14.162000,False,0 days 00:00:19.096000,0 days 00:00:38.181000,0 days 00:00:16.885000,SUPERSOFT,,,,1.0,1.0,Finished,2018,GP São Paulo,historica
6.0,HAM,44,Mercedes,1.0,0 days 00:01:14.318000,False,0 days 00:00:19.078000,0 days 00:00:38.385000,0 days 00:00:16.855000,SUPERSOFT,,,,1.0,1.0,Finished,2018,GP São Paulo,historica
7.0,HAM,44,Mercedes,1.0,0 days 00:01:14.372000,False,0 days 00:00:19.080000,0 days 00:00:38.440000,0 days 00:00:16.852000,SUPERSOFT,,,,1.0,1.0,Finished,2018,GP São Paulo,historica
8.0,HAM,44,Mercedes,1.0,0 days 00:01:14.517000,False,0 days 00:00:19.028000,0 days 00:00:38.553000,0 days 00:00:16.936000,SUPERSOFT,,,,1.0,1.0,Finished,2018,GP São Paulo,historica
9.0,HAM,44,Mercedes,1.0,0 days 00:01:14.799000,False,0 days 00:00:19.031000,0 days 00:00:38.885000,0 days 00:00:16.883000,SUPERSOFT,,,,1.0,1.0,Finished,2018,GP São Paulo,historica
10.0,HAM,44,Mercedes,1.0,0 days 00:01:14.378000,False,0 days 00:00:18.991000,0 days 00:00:38.507000,0 days 00:00:16.880000,SUPERSOFT,,,,1.0,1.0,Finished,2018,GP São Paulo,historica
11.0,HAM,44,Mercedes,1.0,0 days 00:01:14.404000,False,0 days 00:00:18.877000,0 days 00:00:38.680000,0 days 00:00:16.847000,SUPERSOFT,,,,1.0,1.0,Finished,2018,GP São Paulo,historica
12.0,HAM,44,Mercedes,1.0,0 days 00:01:14.299000,False,0 days 00:00:18.882000,0 days 00:00:38.628000,0 days 00:00:16.789000,SUPERSOFT,,,,1.0,1.0,Finished,2018,GP São Paulo,historica
13.0,HAM,44,Mercedes,1.0,0 days 00:01:13.992000,False,0 days 00:00:18.996000,0 days 00:00:38.181000,0 days 00:00:16.815000,SUPERSOFT,,,,1.0,1.0,Finished,2018,GP São Paulo,historica
14.0,HAM,44,Mercedes,1.0,0 days 00:01:14.223000,False,0 days 00:00:19.153000,0 days 00:00:38.240000,0 days 00:00:16.830000,SUPERSOFT,,,,1.0,1.0,Finished,2018,GP São Paulo,historica
15.0,HAM,44,Mercedes,1.0,0 days 00:01:13.943000,True,0 days 00:00:18.884000,0 days 00:00:38.140000,0 days 00:00:16.919000,SUPERSOFT,,,,1.0,1.0,Finished,2018,GP São Paulo,historica
16.0,HAM,44,Mercedes,1.0,0 days 00:01:13.786000,True,0 days 00:00:18.843000,0 days 00:00:38.139000,0 days 00:00:16.804000,SUPERSOFT,,,,1.0,1.0,Finished,2018,GP São Paulo,historica
17.0,HAM,44,Mercedes,1.0,0 days 00:01:14.084000,False,0 days 00:00:18.870000,0 days 00:00:38.347000,0 days 00:00:16.867000,SUPERSOFT,,,,1.0,1.0,Finished,2018,GP São Paulo,historica
18.0,HAM,44,Mercedes,1.0,0 days 00:01:13.793000,False,0 days 00:00:18.798000,0 days 00:00:38.242000,0 days 00:00:16.753000,SUPERSOFT,,,,1.0,1.0,Finished,2018,GP São Paulo,historica
19.0,HAM,44,Mercedes,2.0,0 days 00:01:17.295000,False,0 days 00:00:18.806000,0 days 00:00:38.117000,0 days 00:00:20.372000,SUPERSOFT,0 days 00:56:57.720000,0 days 00:57:20.331000,0 days 00:00:22.611000,1.0,1.0,Finished,2018,GP São Paulo,historica
20.0,HAM,44,Mercedes,6.0,0 days 00:01:29.165000,False,0 days 00:00:35.751000,0 days 00:00:36.904000,0 days 00:00:16.510000,MEDIUM,,,,1.0,1.0,Finished,2018,GP São Paulo,historica
21.0,HAM,44,Mercedes,6.0,0 days 00:01:13.025000,True,0 days 00:00:18.590000,0 days 00:00:37.836000,0 days 00:00:16.599000,MEDIUM,,,,1.0,1.0,Finished,2018,GP São Paulo,historica
22.0,HAM,44,Mercedes,6.0,0 days 00:01:13.874000,False,0 days 00:00:18.675000,0 days 00:00:38.649000,0 days 00:00:16.550000,MEDIUM,,,,1.0,1.0,Finished,2018,GP São Paulo,historica
23.0,HAM,44,Mercedes,6.0,0 days 00:01:13.393000,False,0 days 00:00:18.786000,0 days 00:00:38.291000,0 days 00:00:16.316000,MEDIUM,,,,1.0,1.0,Finished,2018,GP São Paulo,historica
24.0,HAM,44,Mercedes,5.0,0 days 00:01:14.539000,False,0 days 00:00:18.737000,0 days 00:00:38.933000,0 days 00:00:16.869000,MEDIUM,,,,1.0,1.0,Finished,2018,GP São Paulo,historica
25.0,HAM,44,Mercedes,5.0,0 days 00:01:14.569000,False,0 days 00:00:19.011000,0 days 00:00:38.677000,0 days 00:00:16.881000,MEDIUM,,,,1.0,1.0,Finished,2018,GP São Paulo,historica
26.0,HAM,44,Mercedes,5.0,0 days 00:01:14.944000,False,0 days 00:00:18.960000,0 days 00:00:39.151000,0 days 00:00:16.833000,MEDIUM,,,,1.0,1.0,Finished,2018,GP São Paulo,historica
27.0,HAM,44,Mercedes,5.0,0 days 00:01:14.425000,False,0 days 00:00:18.931000,0 days 00:00:38.716000,0 days 00:00:16.778000,MEDIUM,,,,1.0,1.0,Finished,2018,GP São Paulo,historica
28.0,HAM,44,Mercedes,4.0,0 days 00:01:12.930000,True,0 days 00:00:18.690000,0 days 00:00:37.384000,0 days 00:00:16.856000,MEDIUM,,,,1.0,1.0,Finished,2018,GP São Paulo,historica
29.0,HAM,44,Mercedes,4.0,0 days 00:01:13.923000,False,0 days 00:00:18.943000,0 days 00:00:38.275000,0 days 00:00:16.705000,MEDIUM,,,,1.0,1.0,Finished,2018,GP São Paulo,historica
30.0,HAM,44,Mercedes,4.0,0 days 00:01:13.490000,False,0 days 00:00:18.801000,0 days 00:00:37.943000,0 days 00:00:16.746000,MEDIUM,,,,1.0,1.0,Finished,2018,GP São Paulo,historica
31.0,HAM,44,Mercedes,4.0,0 days 00:01:13.484000,False,0 days 00:00:18.724000,0 days 00:00:37.998000,0 days 00:00:16.762000,MEDIUM,,,,1.0,1.0,Finished,2018,GP São Paulo,historica
32.0,HAM,44,Mercedes,3.0,0 days 00:01:13.707000,False,0 days 00:00:18.855000,0 days 00:00:38.043000,0 days 00:00:16.809000,MEDIUM,,,,1.0,1.0,Finished,2018,GP São Paulo,historica
33.0,HAM,44,Mercedes,3.0,0 days 00:01:13.524000,False,0 days 00:00:18.973000,0 days 00:00:38.096000,0 days 00:00:16.455000,MEDIUM,,,,1.0,1.0,Finished,2018,GP São Paulo,historica
34.0,HAM,44,Mercedes,3.0,0 days 00:01:13.645000,False,0 days 00:00:18.882000,0 days 00:00:38.073000,0 days 00:00:16.690000,MEDIUM,,,,1.0,1.0,Finished,2018,GP São Paulo,historica
35.0,HAM,44,Mercedes,3.0,0 days 00:01:13.750000,False,0 days 00:00:19.107000,0 days 00:00:38.136000,0 days 00:00:16.507000,MEDIUM,,,,1.0,1.0,Finished,2018,GP São Paulo,historica
36.0,HAM,44,Mercedes,2.0,0 days 00:01:13.120000,False,0 days 00:00:18.681000,0 days 00:00:37.818000,0 days 00:00:16.621000,MEDIUM,,,,1.0,1.0,Finished,2018,GP São Paulo,historica
37.0,HAM,44,Mercedes,2.0,0 days 00:01:13.419000,False,0 days 00:00:18.790000,0 days 00:00:38.028000,0 days 00:00:16.601000,MEDIUM,,,,1.0,1.0,Finished,2018,GP São Paulo,historica
38.0,HAM,44,Mercedes,2.0,0 days 00:01:13.018000,False,0 days 00:00:18.605000,0 days 00:00:37.745000,0 days 00:00:16.668000,MEDIUM,,,,1.0,1.0,Finished,2018,GP São Paulo,historica
39.0,HAM,44,Mercedes,3.0,0 days 00:01:13.593000,False,0 days 00:00:18.627000,0 days 00:00:38.076000,0 days 00:00:16.890000,MEDIUM,,,,1.0,1.0,Finished,2018,GP São Paulo,historica
40.0,HAM,44,Mercedes,2.0,0 days 00:01:14.166000,False,0 days 00:00:18.696000,0 days 00:00:38.718000,0 days 00:00:16.752000,MEDIUM,,,,1.0,1.0,Finished,2018,GP São Paulo,historica
41.0,HAM,44,Mercedes,2.0,0 days 00:01:13.774000,False,0 days 00:00:18.798000,0 days 00:00:38.252000,0 days 00:00:16.724000,MEDIUM,,,,1.0,1.0,Finished,2018,GP São Paulo,historica
42.0,HAM,44,Mercedes,2.0,0 days 00:01:13.774000,False,0 days 00:00:18.841000,0 days 00:00:38.262000,0 days 00:00:16.671000,MEDIUM,,,,1.0,1.0,Finished,2018,GP São Paulo,historica
43.0,HAM,44,Mercedes,2.0,0 days 00:01:13.451000,False,0 days 00:00:18.668000,0 days 00:00:38.089000,0 days 00:00:16.694000,MEDIUM,,,,1.0,1.0,Finished,2018,GP São Paulo,historica
44.0,HAM,44,Mercedes,1.0,0 days 00:01:13.292000,False,0 days 00:00:18.947000,0 days 00:00:37.724000,0 days 00:00:16.621000,MEDIUM,,,,1.0,1.0,Finished,2018,GP São Paulo,historica
45.0,HAM,44,Mercedes,1.0,0 days 00:01:13.076000,False,0 days 00:00:18.777000,0 days 00:00:37.680000,0 days 00:00:16.619000,MEDIUM,,,,1.0,1.0,Finished,2018,GP São Paulo,historica
46.0,HAM,44,Mercedes,1.0,0 days 00:01:12.925000,True,0 days 00:00:18.661000,0 days 00:00:37.582000,0 days 00:00:16.682000,MEDIUM,,,,1.0,1.0,Finished,2018,GP São Paulo,historica
47.0,HAM,44,Mercedes,1.0,0 days 00:01:12.967000,False,0 days 00:00:18.692000,0 days 00:00:37.579000,0 days 00:00:16.696000,MEDIUM,,,,1.0,1.0,Finished,2018,GP São Paulo,historica
48.0,HAM,44,Mercedes,1.0,0 days 00:01:12.808000,True,0 days 00:00:18.632000,0 days 00:00:37.580000,0 days 00:00:16.596000,MEDIUM,,,,1.0,1.0,Finished,2018,GP São Paulo,historica
49.0,HAM,44,Mercedes,1.0,0 days 00:01:13.018000,False,0 days 00:00:18.657000,0 days 00:00:37.744000,0 days 00:00:16.617000,MEDIUM,,,,1.0,1.0,Finished,2018,GP São Paulo,historica
50.0,HAM,44,Mercedes,1.0,0 days 00:01:12.920000,False,0 days 00:00:18.669000,0 days 00:00:37.680000,0 days 00:00:16.571000,MEDIUM,,,,1.0,1.0,Finished,2018,GP São Paulo,historica
51.0,HAM,44,Mercedes,1.0,0 days 00:01:12.319000,True,0 days 00:00:18.557000,0 days 00:00:37.151000,0 days 00:00:16.611000,MEDIUM,,,,1.0,1.0,Finished,2018,GP São Paulo,historica
52.0,HAM,44,Mercedes,1.0,0 days 00:01:12.385000,False,0 days 00:00:18.636000,0 days 00:00:37.198000,0 days 00:00:16.551000,MEDIUM,,,,1.0,1.0,Finished,2018,GP São Paulo,historica
53.0,HAM,44,Mercedes,1.0,0 days 00:01:12.466000,False,0 days 00:00:18.574000,0 days 00:00:37.353000,0 days 00:00:16.539000,MEDIUM,,,,1.0,1.0,Finished,2018,GP São Paulo,historica
54.0,HAM,44,Mercedes,1.0,0 days 00:01:12.204000,True,0 days 00:00:18.558000,0 days 00:00:37.135000,0 days 00:00:16.511000,MEDIUM,,,,1.0,1.0,Finished,2018,GP São Paulo,historica
55.0,HAM,44,Mercedes,1.0,0 days 00:01:12.062000,True,0 days 00:00:18.463000,0 days 00:00:37.035000,0 days 00:00:16.564000,MEDIUM,,,,1.0,1.0,Finished,2018,GP São Paulo,historica
56.0,HAM,44,Mercedes,1.0,0 days 00:01:12.483000,False,0 days 00:00:18.577000,0 days 00:00:37.399000,0 days 00:00:16.507000,MEDIUM,,,,1.0,1.0,Finished,2018,GP São Paulo,historica
57.0,HAM,44,Mercedes,1.0,0 days 00:01:12.200000,False,0 days 00:00:18.595000,0 days 00:00:37.047000,0 days 00:00:16.558000,MEDIUM,,,,1.0,1.0,Finished,2018,GP São Paulo,historica
58.0,HAM,44,Mercedes,1.0,0 days 00:01:12.038000,True,0 days 00:00:18.561000,0 days 00:00:36.972000,0 days 00:00:16.505000,MEDIUM,,,,1.0,1.0,Finished,2018,GP São Paulo,historica
59.0,HAM,44,Mercedes,1.0,0 days 00:01:12.092000,False,0 days 00:00:18.495000,0 days 00:00:37.047000,0 days 00:00:16.550000,MEDIUM,,,,1.0,1.0,Finished,2018,GP São Paulo,historica
